"ad_url","ad_city","ad_neighborhood","ad_type","ad_description","ad_hash","ad_price","ad_currency","ad_kvm","ad_price_per_kvm","ad_street","updated_ts","ord"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166566800727935,град София,Център,"2-СТАЕН","Брейн Тръст предлага за продажба 2-стаен апартамент, в Широкия център на столицата, в близост до ул. 'Г.С. Раковски' и ул. 'Козлодуй', недалеч от бул. 'Сливница', в новострояща се сграда с Акт 15.В непосредствена близост има детска градина и училище - 29 СУ 'Кузман Шапкарев' и 106 ОДЗ. Наоколо са разположени спирки на градския транспорт. Инфраструктурата дава възможност за бърз достъп до всички главни булеварди.Жилището е разположено на втори жилищен етаж, с южно изложение и чиста площ от 59.71 кв.м. Разпределението е следното:просторна дневна с кухненски боксспалнябаня с WCвходно антреНа разположение за продажба има паркоместа в подземен паркинг и наземни гаражи.Код на оферта 4647За повече информация: +359 877 214 549","7eb421365dbc6c3d467975f3516a005bdacb4fb57b327f797fe51dead7b2c3b5",146016,EUR,75,1946.88,Център,2023-10-11 11:46:15.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166661437643625,град София,Център,"2-СТАЕН","Продава се многофункционален 2 ст. ап. със следното разпределение: коридор, дневна с кухненски бокс, баня с тоалетна, коридор спалня с дълбока ниша за съхранение, направени са изводи за кухненски бокс, втора баня с тоалетна, голяма тераса с гледка към Витоша. Отопление ТЕЦ, изложение юг-изток. Положени са висок клас подови настилки гранитогрес в дневната, коридора и двете бани. Сградата е напълно завършена в очакване на разрешение за ползване. Апартамента има възможност да бъде разделен на две студиа, което го прави много атрактивен за инвестиция и отдаване под наем. В непосредствена близост има метростанция,градски транспорт, училилище, детска градина, хр. магазини и др. Отлична локация и е на пешаходно разстояние от центъра на София!лице за контакт: Даниела Панайотова, тел. 0886 612 789","3fe1dab9a7a6abbabd1da3ae46d2d27dcfcf134a99ef15e55a5bf92069a70f2a",139000,EUR,70,1985.71,ул. Отец Паисий,2023-10-11 11:43:11.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166746633515219,град София,Център,"2-СТАЕН","С ВЪЗМОЖНОСТ ЗА ПРЕУСТРОЙСТВО В 3-СТ АПАРТАМЕНТ! На 10 мин.пеша от метростанция 'Опълченска', и на 20 мин. пеша от '5-те кьошета', на ул. 'Софроний Врачански', близо до ул.'Симеон'!Апартаментът се намира на 4-ти надпартерен етаж. Ремонтиран покрив.Състои се от коридор, просторен вестибюл, две големи стаи /едната със скосяване/, друга по-малка стая, която може да се ползва като кабинет, баня, отделно тоалетна, две тераси, с панорамни гледки. Изложението е изток/запад, много светъл и слънчев!Сменена е електрическата и ВиК инсталации, както и дограмата.Няма асансьор, но стълбището е полегато и се изкачва леко. Има и прилежащо голямо мазе.Много красива, монолитна, стоманобетонна сграда, с отлични стълбищни части!За повече информация и огледи ПО ВСЯКО ВРЕМЕ на тел. 08888 53 103 - ЖУлиета МУХАРСКА.","12a42d4f9a16984cd819d13114cd0bcd14173e8bed6aad640a1f597d21be5bb3",105000,EUR,73,1438.36,Център,2023-10-25 08:15:49.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166748568987762,град София,Център,"2-СТАЕН","НОВО!!!БЕЗ КОМИСИОННА!!!LJcontract продава двустаен апартамент на две нива в новострояща се бутикова сграда в пряка на ул.Г.С.Раковски. В непостедставена близост до спирки на надземен градски транспорт и метро,супермаркет, детска градина и много други удобства. Жилището се намира на трети жилищен етаж с изложение Юг/Запад. Разпределението е: ниво 1-входни антре, дневна с кухненски бокс с излаз на тераса, тоалетна за гости, ниво 2-, спалня, баня с тоалетна отделан, мазе в сутерена на сградата. Има възможност за закупуване на гараж на цена 33000 евро. LJcontract предлага завършване на жилищата до ключ!!! Свържете се с нашия екип за по-подробна информация!!! LJcontract Real Estate е партньор на банки и кредитни институции, и оказва оказва пълно съдействие за получаване на кредити и оформяне на документи. За огледи и консултации-Василев 0888809924","0489f970f8907fea6c3154431bf63a6809a6d9df43ca8874824260abd8d430d9",127000,EUR,74,1716.22,ул. Панагюрище,2023-10-11 11:45:26.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166748891306089,град София,Център,"2-СТАЕН","С АКТ 16!!! ДРИЙМ ВИЖЪН НЕДВИЖИМИ ИМОТИ Продава двустаен апартамент в Центъра на гр. София на ул. Св. Св. Кирил И Методий на комуникативно място в близост до метростанция, спирки на градски транспорт, магазини, заведения. Жилището се състои от: входно антре, дневна с кухненски бокс и трапезария, спалня, баня с тоалетна, тоалетна(или мокро помещение), тераса. Към апартамента има и мазе. Оферта в агенцията 9042. Всички наши обяви ги работим с колеги. Още наши оферти може да намерите на www.dreamvision.bg Телефон за връзка: 0885 98 11 00 - Александър Гогов",e9d20d7961492966b10d7e471fe84d846c2a81910ca70778f80ceec1f0d08b1b,168000,EUR,70,2400.00,ул. Осогово,2023-10-11 11:45:52.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166783241493704,град София,Център,"2-СТАЕН","ИНВЕСТИЦИОНЕН ИМОТ! СВЕТЪЛ! ДО МЕТРОСТАНЦИЯ! ДО ПАРК!Имаме удоволствието да ви представим двустаен апартамент в централната част на столицата.Жилището се състои от:входно антре, кухня, хол, спалня разделена на две, баня и тоалетна.В близост до сградата има спирки на градски транспорт, метростанция 'Лъвов мост', магазини и аптеки.Отоплението е на ТЕЦ.Към апартамента има прилежащо мазе и таван, има опция за свободно паркиране в дворното място на сградата.За Ваше улеснение прилагаме схема на разпределение. За повече информация или да запазите час за оглед, моля обадете се сега и цитирайте този код:66906",d22d8534897124a319d25150403c5fb198b4a4b7c229d5907890072301a30660,99990,EUR,75,1333.20,Център,2023-10-11 11:45:17.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166790387832381,град София,Център,"2-СТАЕН","ПРЕД AKT 15. 0% комисионна. Отлична цена за района. Стабилен инвеститор. Гарантирано банково финансиране до Акт 16. Без клаузи за индексация на цената. Затворен комплекс общо 129 апартамента и ателиета, рецепция и басейн. АКТ 14 - получен през ноември'22. Планиран АКТ 15 за ноември 2023г. Планиран АКТ 16 декември 2023г. Етап на проекта към 15 юли 2023г.: 👉Дограма - 100% ПОСТВЕНА👉Мазилки вътре - 95% ПОЛОЖЕНИ👉Ел. Инсталации - 100% ГОТОВИ👉ВиК Инсталации -  95% ГОТОВА👉Хидроизолации - 100% ГОТОВИАпартаментът представлява дневна с кухня и трапезария, спалня, балкон, коридор, баня+тоалет, дрешник. Общи части - 9м2 или 14%. Висока степен на енергийна ефективност. 7-камерна дограма, профил DECEUNINCK, System ELEGANT с 3-слойни стъклопакети/6-4-4 мм/ аргон. 24 часова охрана с контрол на достъпа и видео наблюдение. Красив собствен парк с алеи, кътове с цветя и дървета, окосена трева, поддържани басейн, фитнес и сауна. Предвижда се и зъболекарски кабинет и магазин. На следващ етап се предвиждат ресторант и детска площадка. 220 места за велосипеди. 7 зарядни станции за електроавтомобили. Професионално управление.Възможно предоставяне на специални условия за ипотечно кредитиране от банката партньор. Отлична възможност и за реализиране на доходи от наеми.Посочената цена (99146Е) е при 75% аванс. Възможно предоставяне на специални условия за ипотечно кредитиране от банката партньор. Отлична възможност и за реализиране на доходи от наеми.При 50% аванс цена: 104 654E  При 30% аванс цена: 110 162EПри 15% аванс цена: 115 670E Прогнозна цена след АКТ 16 (12.2023г): 128 630E Към имота се закупува паркомясто - цена 18000ЕОптимална такса за управление на общите части и целия комплекс.Красива, качествена и трайна фасада - еталбонд и HPL. Ще има и цветна мазилка  БАУМИТ .Топлоизолацията е от минерална каменна вата. Предвидените асансьори са от оптимален висок клас тип  ORONA , по два броя на всеки вход. Отоплението за всяко жилище е основно с радиатори - ТЕЦ. Предвиждат се три абонатни станции за отделните входове. Допълнително е предвидена тръбна разводка за монтаж на индивидуални инверторни климатици.Други основни предимства:- комплекс с висок имидж за обитателите- вложени висококачествени материали и системи- оптимално съотношение на ОЧ към ЗП   средно 14%- наличие на басейн, фитнес, сауна, площадки, озеленяване- висока степен на сигурност за обитателите, жива охрана- изключителна панорама към Витоша и център на София- бърз достъп до центъра на града и планината- всички видове обществен транспорт - А 72, Е 60. Спирки в близост: М1   Опълченска, М2   Опълченска, М3   Медицински университет, А 63, А 260, А 5ТМ, А 604, А 11 , А 83 , Е 74,  Тм 22, Тм 11,  Тм 4- 8 основни училища, 8 детски градини- възможност за спортни занимания в комплекс Спортна София- непосредствена близост до парк Възраждане, парк Св. Св. Петър и Павел, парк Хиподрума, парк Лагера - 7 Университета на 5-12мин с кола - Нон стоп маркет   200м, Била   600м, Кауфланд   500м, Лидл   1км, Фантастико   1,5км, зоомагазин   300м- пешеходно разстояние от Mall Of Sofia - повече от 20 ресторанта и 20 бара в радиус от 2,2км Виж по-малко... Виж повече","27d67116b19afdd36a41eec2ce94b987c6538d93ce43365f23e1361814304bcb",99146,EUR,65,1525.32,пл. Руски паметник,2023-10-11 11:42:27.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166793538522475,град София,Център,"2-СТАЕН","420869 Предлагам за продажба 2-СТАЕН апартамент в нова жилищна сграда в ж.к. Зона Б-5. Сградата се намира в непосредствена близост до парк Свети Никола и на пешеходно разстояние от метростанция Опълченска.Сградата е на етап завършено строителство - Акт 15 и предвиден пусков срок пролетта на 2023г.Апартаментът има следното разпределение: антре, дневна с кухненски бокс, спалня, баня с тоалетна и склад.Имотът има жилищен статут; Сградата има асансьор; Продава се без обзавеждане; ЕТАП НА СТРОИТЕЛСТВО: завършено строителство (Акт 15); ОТОПЛЕНИЕ: предстои ТЕЦ; Има 1 балкон/тераса; Предава се на шпакловка и замазка; Непреходен; ВИД СТРОИТЕЛСТВО: стоманобетонна конструкция с тухлена зидария; ЗАСТРОЕНА ПЛОЩ 61 кв.м; ПУСКОВ СРОК: 11.2023; ИЗЛОЖЕНИЕ: изток; СПАЛНИ: 1; БАНИ: 1; ДОГРАМА: PVC_________________________________________________________________________________________________Към потенциалните продавачи! Ако продавате подобен имот или обмисляте дали да го направите в близко бъдеще, моля свържете се с мен. Имам клиенти, които търсят в района. Мога да дам ориентировъчна цена по телефон или имейл и по-точна цена при оглед на място.ОГЛЕДЪТ И КОНСУЛТАЦИЯТА СА БЕЗПЛАТНИ.МОЖЕТЕ СЪЩО ТАКА, ДА ПОДАДЕТЕ И БЕЗПЛАТНА ЧАСТНА ОБЯВА ЗА ПРОДАЖБА НА ВАШИЯ ИМОТ В MIRELA.BG, БЕЗ БРОКЕР И КОМИСИОНА. Виж по-малко... Виж повече",f6001814aeaa54f9f4d50f359c6989d04c48d231ff3db28f32a16776ffa1ce12,170000,EUR,70,2428.57,Център,2023-10-11 11:44:58.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166807876657045,град София,Център,"2-СТАЕН","ПРОМОЦИОНАЛНА ЦЕНА С ВКЛ. ДДС!БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! ДИРЕКТНО ОТ ИНВЕСТИТОР!!! Представяме на Вашето внимание двустаен апартамент в новострояща се бутикова луксозна сграда, находяща се на ул.  Отец Паисий  5-7 в центъра на гр. София.Жилището е разположено на пети етаж и е с чиста площ от 64,71 кв. м. и 79,63 кв. м обща площ. Състой се от преддверие, дневна с трапезария и кухнески бокс, спалня, баня с тоалетна, два склада и два балкона. Жилището се предава на шпакловка и замазка по БДС.Сградата се изпълнява от реномиран строител с богата история зад гърба си, безкомпромисно отношение към качеството и изпълнението, използване на висококачествени, утвърдени марки строителни материали, както и квалифициран персонал. Състои се от осем етажа и подпокривно ниво, като на партера са разположени търговски помещения, на втори и трети етаж - офиси, от четвърти до подпокривен етаж - 25 броя апартамента. Паркирането се осъществява в сутерена на сградата и паркоместа на кота 0,00м във вътрешен двор.Сградата е решена с безгредова монолитна стоманобетонна конструкция, изчислена по изискванията на Eurocodes.Всички фасадни и вътрешни преградни стени са от съвременни решетъчни керамични блокове с дебелина съответно 25 и 12см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с минимална дебелина от 10см, а по балкони и еркери   EPS с дебелина 12см, съобразени с високите изисквания за енергийна ефективност. Дограмата е PVC/AL с петкамерен профил и двоен стъклопакет. Асансьорите в сградата са от най-висок клас.Предвидени са слабо- и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението се осъществява чрез инсталация на ТЕЦ. Довършителните елементи избрани за защита на вашия нов дом са фиброцимент и бяла фасадна мазилка.Покривът е вентилируем, с покритие от битумни керемиди. Парапетите са по система с триплексово стъкло.Характерни елементи от градската тъкан, попадащи в 10-минутен пешеходен изохрон, са: Катедрален храм  Света Неделя , пл.  Руски паметник , парк  Възраждане , Градската градина и други. Достъпът до сградата се осъществява от ул. Отец Паисий . Съседни транспортни артерии на квартала са бул. Тодор Александров , бул.  Христо Ботев  и ул.  Опълченска . Локацията е обезпечена със спирки на масов градски транспорт, вкл. метростанция  Опълченска , намираща се на 350м. от имота. В непосредствена близост се намират няколко учебни заведения   91 Немска езикова гимназия, Софийска техническа гимназия, 32 СУИЧЕ  Св. Климент Охридски , Професионална гимназия по ПСТТ, детски градини   ДГ  107  Бон-бон , ЧДГ  Славейче , 85 ДГ  Родина , 50 ОДЗ  Зайчето Куики , лечебни заведения, банки, големи търговски обекти   Мол София, централни хали и ЦУМ, както и бул.  Витоша .За повече информация може да посетите нашия уебсайт: www.dplproperty.com Виж по-малко... Виж повече","93cb6cb08a7b177a17fc16571d42c2b138c55b59ef4e50d2133f5c890c4fa2e0",198278,EUR,80,2478.48,ул. Отец Паисий,2023-10-11 11:42:48.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166808396345626,град София,Център,"2-СТАЕН","ПРОМОЦИОНАЛНА ЦЕНА С ВКЛ. ДДС!БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! ДИРЕКТНО ОТ ИНВЕСТИТОР!!! Представяме на Вашето внимание двустаен апартамент в новострояща се бутикова луксозна сграда, находяща се на ул.  Отец Паисий  5-7 в центъра на гр. София.Жилището е разположено на седми етаж и е с чиста площ от 73,85 кв. м. и 90,88 кв. м обща площ. Състой се от преддверие, дневна с трапезария и кухнески бокс, спалня, баня с тоалетна, два склада и два балкона. Жилището се предава на шпакловка и замазка по БДС.Сградата се изпълнява от реномиран строител с богата история зад гърба си, безкомпромисно отношение към качеството и изпълнението, използване на висококачествени, утвърдени марки строителни материали, както и квалифициран персонал. Състои се от осем етажа и подпокривно ниво, като на партера са разположени търговски помещения, на втори и трети етаж - офиси, от четвърти до подпокривен етаж - 25 броя апартамента. Паркирането се осъществява в сутерена на сградата и паркоместа на кота 0,00м във вътрешен двор.Сградата е решена с безгредова монолитна стоманобетонна конструкция, изчислена по изискванията на Eurocodes.Всички фасадни и вътрешни преградни стени са от съвременни решетъчни керамични блокове с дебелина съответно 25 и 12см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с минимална дебелина от 10см, а по балкони и еркери   EPS с дебелина 12см, съобразени с високите изисквания за енергийна ефективност. Дограмата е PVC/AL с петкамерен профил и двоен стъклопакет. Асансьорите в сградата са от най-висок клас.Предвидени са слабо- и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението се осъществява чрез инсталация на ТЕЦ. Довършителните елементи избрани за защита на вашия нов дом са фиброцимент и бяла фасадна мазилка.Покривът е вентилируем, с покритие от битумни керемиди. Парапетите са по система с триплексово стъкло.Характерни елементи от градската тъкан, попадащи в 10-минутен пешеходен изохрон, са: Катедрален храм  Света Неделя , пл.  Руски паметник , парк  Възраждане , Градската градина и други. Достъпът до сградата се осъществява от ул. Отец Паисий . Съседни транспортни артерии на квартала са бул. Тодор Александров , бул.  Христо Ботев  и ул.  Опълченска . Локацията е обезпечена със спирки на масов градски транспорт, вкл. метростанция  Опълченска , намираща се на 350м. от имота. В непосредствена близост се намират няколко учебни заведения   91 Немска езикова гимназия, Софийска техническа гимназия, 32 СУИЧЕ  Св. Климент Охридски , Професионална гимназия по ПСТТ, детски градини   ДГ  107  Бон-бон , ЧДГ  Славейче , 85 ДГ  Родина , 50 ОДЗ  Зайчето Куики , лечебни заведения, банки, големи търговски обекти   Мол София, централни хали и ЦУМ, както и бул.  Витоша .За повече информация може да посетите нашия уебсайт: www.dplproperty.com Виж по-малко... Виж повече",c403bc1236b3c940a97f7ed98768d5cfe3c66b5864959c12273c8143bb6c519e,235350,EUR,91,2586.26,ул. Отец Паисий,2023-10-11 11:44:37.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166808730685027,град София,Център,"2-СТАЕН","ПРОМОЦИОНАЛНА ЦЕНА С ВКЛ. ДДС!БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! ДИРЕКТНО ОТ ИНВЕСТИТОР!!! Представяме на Вашето внимание двустаен апартамент в новострояща се бутикова луксозна сграда, находяща се на ул.  Отец Паисий  5-7 в центъра на гр. София.Жилището е разположено на седми етаж и е с чиста площ от 68,83 кв. м. и 82,80 кв. м обща площ. Състой се от преддверие, дневна с трапезария и кухнески бокс, спалня, баня с тоалетна, склад и балкон. Жилището се предава на шпакловка и замазка по БДС.Сградата се изпълнява от реномиран строител с богата история зад гърба си, безкомпромисно отношение към качеството и изпълнението, използване на висококачествени, утвърдени марки строителни материали, както и квалифициран персонал. Състои се от осем етажа и подпокривно ниво, като на партера са разположени търговски помещения, на втори и трети етаж - офиси, от четвърти до подпокривен етаж - 25 броя апартамента. Паркирането се осъществява в сутерена на сградата и паркоместа на кота 0,00м във вътрешен двор.Сградата е решена с безгредова монолитна стоманобетонна конструкция, изчислена по изискванията на Eurocodes.Всички фасадни и вътрешни преградни стени са от съвременни решетъчни керамични блокове с дебелина съответно 25 и 12см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с минимална дебелина от 10см, а по балкони и еркери   EPS с дебелина 12см, съобразени с високите изисквания за енергийна ефективност. Дограмата е PVC/AL с петкамерен профил и двоен стъклопакет. Асансьорите в сградата са от най-висок клас.Предвидени са слабо- и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението се осъществява чрез инсталация на ТЕЦ. Довършителните елементи избрани за защита на вашия нов дом са фиброцимент и бяла фасадна мазилка.Покривът е вентилируем, с покритие от битумни керемиди. Парапетите са по система с триплексово стъкло.Характерни елементи от градската тъкан, попадащи в 10-минутен пешеходен изохрон, са: Катедрален храм  Света Неделя , пл.  Руски паметник , парк  Възраждане , Градската градина и други. Достъпът до сградата се осъществява от ул. Отец Паисий . Съседни транспортни артерии на квартала са бул. Тодор Александров , бул.  Христо Ботев  и ул.  Опълченска . Локацията е обезпечена със спирки на масов градски транспорт, вкл. метростанция  Опълченска , намираща се на 350м. от имота. В непосредствена близост се намират няколко учебни заведения   91 Немска езикова гимназия, Софийска техническа гимназия, 32 СУИЧЕ  Св. Климент Охридски , Професионална гимназия по ПСТТ, детски градини   ДГ  107  Бон-бон , ЧДГ  Славейче , 85 ДГ  Родина , 50 ОДЗ  Зайчето Куики , лечебни заведения, банки, големи търговски обекти   Мол София, централни хали и ЦУМ, както и бул.  Витоша .За повече информация може да посетите нашия уебсайт: www.dplproperty.com Виж по-малко... Виж повече",a1a78e90b2a90c4be5b613847ee0792bb87bb3e82283eb13b4033da6c02c1aa8,214450,EUR,83,2583.73,ул. Отец Паисий,2023-10-11 11:42:39.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166808775661426,град София,Център,"2-СТАЕН","ПРОМОЦИОНАЛНА ЦЕНА С ВКЛ. ДДС!БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! ДИРЕКТНО ОТ ИНВЕСТИТОР!!! Представяме на Вашето внимание двустаен апартамент в новострояща се бутикова луксозна сграда, находяща се на ул.  Отец Паисий  5-7 в центъра на гр. София.Жилището е разположено на седми етаж и е с чиста площ от 73,65 кв. м. и 88,34 кв. м обща площ. Състой се от преддверие, дневна с трапезария и кухнески бокс, спалня, баня с тоалетна, склад и тераса. Жилището се предава на шпакловка и замазка по БДС.Сградата се изпълнява от реномиран строител с богата история зад гърба си, безкомпромисно отношение към качеството и изпълнението, използване на висококачествени, утвърдени марки строителни материали, както и квалифициран персонал. Състои се от осем етажа и подпокривно ниво, като на партера са разположени търговски помещения, на втори и трети етаж - офиси, от четвърти до подпокривен етаж - 25 броя апартамента. Паркирането се осъществява в сутерена на сградата и паркоместа на кота 0,00м във вътрешен двор.Сградата е решена с безгредова монолитна стоманобетонна конструкция, изчислена по изискванията на Eurocodes.Всички фасадни и вътрешни преградни стени са от съвременни решетъчни керамични блокове с дебелина съответно 25 и 12см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с минимална дебелина от 10см, а по балкони и еркери   EPS с дебелина 12см, съобразени с високите изисквания за енергийна ефективност. Дограмата е PVC/AL с петкамерен профил и двоен стъклопакет. Асансьорите в сградата са от най-висок клас.Предвидени са слабо- и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението се осъществява чрез инсталация на ТЕЦ. Довършителните елементи избрани за защита на вашия нов дом са фиброцимент и бяла фасадна мазилка.Покривът е вентилируем, с покритие от битумни керемиди. Парапетите са по система с триплексово стъкло.Характерни елементи от градската тъкан, попадащи в 10-минутен пешеходен изохрон, са: Катедрален храм  Света Неделя , пл.  Руски паметник , парк  Възраждане , Градската градина и други. Достъпът до сградата се осъществява от ул. Отец Паисий . Съседни транспортни артерии на квартала са бул. Тодор Александров , бул.  Христо Ботев  и ул.  Опълченска . Локацията е обезпечена със спирки на масов градски транспорт, вкл. метростанция  Опълченска , намираща се на 350м. от имота. В непосредствена близост се намират няколко учебни заведения   91 Немска езикова гимназия, Софийска техническа гимназия, 32 СУИЧЕ  Св. Климент Охридски , Професионална гимназия по ПСТТ, детски градини   ДГ  107  Бон-бон , ЧДГ  Славейче , 85 ДГ  Родина , 50 ОДЗ  Зайчето Куики , лечебни заведения, банки, големи търговски обекти   Мол София, централни хали и ЦУМ, както и бул.  Витоша .За повече информация може да посетите нашия уебсайт: www.dplproperty.com Виж по-малко... Виж повече","6386747f44aeaa46527b0ee04ab0c180affe6f933bfa1eeef1a7b75815d85dfe",228800,EUR,89,2570.79,ул. Отец Паисий,2023-10-11 11:44:13.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166808842278394,град София,Център,"2-СТАЕН","ПРОМОЦИОНАЛНА ЦЕНА С ВКЛ. ДДС!БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! ДИРЕКТНО ОТ ИНВЕСТИТОР!!! Представяме на Вашето внимание двустаен апартамент в новострояща се бутикова луксозна сграда, находяща се на ул.  Отец Паисий  5-7 в центъра на гр. София.Жилището е разположено на осми етаж и е с чиста площ от 66,58 кв. м. и 81,93 кв. м обща площ. Състой се от преддверие, дневна с трапезария и кухнески бокс, спалня, баня с тоалетна, два склада и два балкона. Жилището се предава на шпакловка и замазка по БДС.Сградата се изпълнява от реномиран строител с богата история зад гърба си, безкомпромисно отношение към качеството и изпълнението, използване на висококачествени, утвърдени марки строителни материали, както и квалифициран персонал. Състои се от осем етажа и подпокривно ниво, като на партера са разположени търговски помещения, на втори и трети етаж - офиси, от четвърти до подпокривен етаж - 25 броя апартамента. Паркирането се осъществява в сутерена на сградата и паркоместа на кота 0,00м във вътрешен двор.Сградата е решена с безгредова монолитна стоманобетонна конструкция, изчислена по изискванията на Eurocodes.Всички фасадни и вътрешни преградни стени са от съвременни решетъчни керамични блокове с дебелина съответно 25 и 12см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с минимална дебелина от 10см, а по балкони и еркери   EPS с дебелина 12см, съобразени с високите изисквания за енергийна ефективност. Дограмата е PVC/AL с петкамерен профил и двоен стъклопакет. Асансьорите в сградата са от най-висок клас.Предвидени са слабо- и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението се осъществява чрез инсталация на ТЕЦ. Довършителните елементи избрани за защита на вашия нов дом са фиброцимент и бяла фасадна мазилка.Покривът е вентилируем, с покритие от битумни керемиди. Парапетите са по система с триплексово стъкло.Характерни елементи от градската тъкан, попадащи в 10-минутен пешеходен изохрон, са: Катедрален храм  Света Неделя , пл.  Руски паметник , парк  Възраждане , Градската градина и други. Достъпът до сградата се осъществява от ул. Отец Паисий . Съседни транспортни артерии на квартала са бул. Тодор Александров , бул.  Христо Ботев  и ул.  Опълченска . Локацията е обезпечена със спирки на масов градски транспорт, вкл. метростанция  Опълченска , намираща се на 350м. от имота. В непосредствена близост се намират няколко учебни заведения   91 Немска езикова гимназия, Софийска техническа гимназия, 32 СУИЧЕ  Св. Климент Охридски , Професионална гимназия по ПСТТ, детски градини   ДГ  107  Бон-бон , ЧДГ  Славейче , 85 ДГ  Родина , 50 ОДЗ  Зайчето Куики , лечебни заведения, банки, големи търговски обекти   Мол София, централни хали и ЦУМ, както и бул.  Витоша .За повече информация може да посетите нашия уебсайт: www.dplproperty.com Виж по-малко... Виж повече",d0a43eb2ac3010a2f8a7a26d744fad6e06d06a80d303a44315ec3c55340e9695,216300,EUR,82,2637.80,ул. Отец Паисий,2023-10-11 11:43:33.000,1
